area_name,area_code,date,deaths,rolling_sum,rolling_rate,age_band,age_lower,age_higher,population
London,E12000007,2020-05-01,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2020-05-01,1,2,0.3,40 - 44 years,40,44,677463
London,E12000007,2020-05-01,1,9,1.5,45 - 49 years,45,49,598535
London,E12000007,2020-05-01,1,10,1.8,50 - 54 years,50,54,569938
London,E12000007,2020-05-01,0,17,3.3,55 - 59 years,55,59,508722
London,E12000007,2020-05-01,4,20,4.9,60 - 64 years,60,64,405576
London,E12000007,2020-05-01,8,42,13.2,65 - 69 years,65,69,318142
London,E12000007,2020-05-01,2,28,10,70 - 74 years,70,74,280432
London,E12000007,2020-05-01,6,46,23.4,75 - 79 years,75,79,196419
London,E12000007,2020-05-01,6,60,39.7,80 - 84 years,80,84,150980
London,E12000007,2020-05-01,7,64,68.2,85 - 89 years,85,89,93808
London,E12000007,2020-05-01,6,70,119.3,90+ years,90,90,58672
London,E12000007,2020-04-30,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-30,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-30,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2020-04-30,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2020-04-30,0,1,0.2,20 - 24 years,20,24,556594
London,E12000007,2020-04-30,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2020-04-30,0,2,0.2,30 - 34 years,30,34,822084
London,E12000007,2020-04-30,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2020-04-30,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2020-04-30,2,9,1.5,45 - 49 years,45,49,598535
London,E12000007,2020-04-30,2,13,2.3,50 - 54 years,50,54,569938
London,E12000007,2020-04-30,2,22,4.3,55 - 59 years,55,59,508722
London,E12000007,2020-04-30,8,20,4.9,60 - 64 years,60,64,405576
London,E12000007,2020-04-30,2,42,13.2,65 - 69 years,65,69,318142
London,E12000007,2020-04-30,3,32,11.4,70 - 74 years,70,74,280432
London,E12000007,2020-04-30,4,52,26.5,75 - 79 years,75,79,196419
London,E12000007,2020-04-30,6,62,41.1,80 - 84 years,80,84,150980
London,E12000007,2020-04-30,7,71,75.7,85 - 89 years,85,89,93808
London,E12000007,2020-04-30,9,77,131.2,90+ years,90,90,58672
London,E12000007,2020-04-29,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-29,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-29,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2020-04-29,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2020-04-29,0,1,0.2,20 - 24 years,20,24,556594
London,E12000007,2020-04-29,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2020-04-29,1,2,0.2,30 - 34 years,30,34,822084
London,E12000007,2020-04-29,0,2,0.3,35 - 39 years,35,39,779934
London,E12000007,2020-04-29,0,3,0.4,40 - 44 years,40,44,677463
London,E12000007,2020-04-29,0,8,1.3,45 - 49 years,45,49,598535
London,E12000007,2020-04-29,1,12,2.1,50 - 54 years,50,54,569938
London,E12000007,2020-04-29,4,23,4.5,55 - 59 years,55,59,508722
London,E12000007,2020-04-29,1,20,4.9,60 - 64 years,60,64,405576
London,E12000007,2020-04-29,7,44,13.8,65 - 69 years,65,69,318142
London,E12000007,2020-04-29,8,40,14.3,70 - 74 years,70,74,280432
London,E12000007,2020-04-29,6,61,31.1,75 - 79 years,75,79,196419
London,E12000007,2020-04-29,7,63,41.7,80 - 84 years,80,84,150980
London,E12000007,2020-04-29,6,80,85.3,85 - 89 years,85,89,93808
London,E12000007,2020-04-29,11,80,136.4,90+ years,90,90,58672
London,E12000007,2020-04-28,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-28,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-28,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2020-04-28,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2020-04-28,0,1,0.2,20 - 24 years,20,24,556594
London,E12000007,2020-04-28,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2020-04-28,0,2,0.2,30 - 34 years,30,34,822084
London,E12000007,2020-04-28,0,2,0.3,35 - 39 years,35,39,779934
London,E12000007,2020-04-28,0,5,0.7,40 - 44 years,40,44,677463
London,E12000007,2020-04-28,0,10,1.7,45 - 49 years,45,49,598535
London,E12000007,2020-04-28,1,16,2.8,50 - 54 years,50,54,569938
London,E12000007,2020-04-28,2,32,6.3,55 - 59 years,55,59,508722
London,E12000007,2020-04-28,3,23,5.7,60 - 64 years,60,64,405576
London,E12000007,2020-04-28,4,46,14.5,65 - 69 years,65,69,318142
London,E12000007,2020-04-28,4,44,15.7,70 - 74 years,70,74,280432
London,E12000007,2020-04-28,3,70,35.6,75 - 79 years,75,79,196419
London,E12000007,2020-04-28,14,70,46.4,80 - 84 years,80,84,150980
London,E12000007,2020-04-28,12,89,94.9,85 - 89 years,85,89,93808
London,E12000007,2020-04-28,15,87,148.3,90+ years,90,90,58672
London,E12000007,2020-04-27,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-27,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-27,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2020-04-27,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2020-04-27,1,1,0.2,20 - 24 years,20,24,556594
London,E12000007,2020-04-27,0,1,0.1,25 - 29 years,25,29,757848
London,E12000007,2020-04-27,1,2,0.2,30 - 34 years,30,34,822084
London,E12000007,2020-04-27,0,2,0.3,35 - 39 years,35,39,779934
London,E12000007,2020-04-27,0,7,1,40 - 44 years,40,44,677463
London,E12000007,2020-04-27,2,10,1.7,45 - 49 years,45,49,598535
London,E12000007,2020-04-27,1,25,4.4,50 - 54 years,50,54,569938
London,E12000007,2020-04-27,3,36,7.1,55 - 59 years,55,59,508722
London,E12000007,2020-04-27,2,29,7.2,60 - 64 years,60,64,405576
London,E12000007,2020-04-27,7,53,16.7,65 - 69 years,65,69,318142
London,E12000007,2020-04-27,3,54,19.3,70 - 74 years,70,74,280432
London,E12000007,2020-04-27,7,77,39.2,75 - 79 years,75,79,196419
London,E12000007,2020-04-27,4,71,47,80 - 84 years,80,84,150980
London,E12000007,2020-04-27,14,86,91.7,85 - 89 years,85,89,93808
London,E12000007,2020-04-27,10,90,153.4,90+ years,90,90,58672
London,E12000007,2020-04-26,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-26,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-26,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2020-04-26,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2020-04-26,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-26,0,2,0.3,25 - 29 years,25,29,757848
London,E12000007,2020-04-26,0,1,0.1,30 - 34 years,30,34,822084
London,E12000007,2020-04-26,0,2,0.3,35 - 39 years,35,39,779934
London,E12000007,2020-04-26,1,7,1,40 - 44 years,40,44,677463
London,E12000007,2020-04-26,3,11,1.8,45 - 49 years,45,49,598535
London,E12000007,2020-04-26,2,25,4.4,50 - 54 years,50,54,569938
London,E12000007,2020-04-26,3,42,8.3,55 - 59 years,55,59,508722
London,E12000007,2020-04-26,1,35,8.6,60 - 64 years,60,64,405576
London,E12000007,2020-04-26,7,57,17.9,65 - 69 years,65,69,318142
London,E12000007,2020-04-26,3,63,22.5,70 - 74 years,70,74,280432
London,E12000007,2020-04-26,9,77,39.2,75 - 79 years,75,79,196419
London,E12000007,2020-04-26,12,79,52.3,80 - 84 years,80,84,150980
London,E12000007,2020-04-26,10,86,91.7,85 - 89 years,85,89,93808
London,E12000007,2020-04-26,11,98,167,90+ years,90,90,58672
London,E12000007,2020-04-25,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-25,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-25,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2020-04-25,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2020-04-25,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-25,0,2,0.3,25 - 29 years,25,29,757848
London,E12000007,2020-04-25,0,1,0.1,30 - 34 years,30,34,822084
London,E12000007,2020-04-25,0,2,0.3,35 - 39 years,35,39,779934
London,E12000007,2020-04-25,0,6,0.9,40 - 44 years,40,44,677463
London,E12000007,2020-04-25,1,10,1.7,45 - 49 years,45,49,598535
London,E12000007,2020-04-25,2,25,4.4,50 - 54 years,50,54,569938
London,E12000007,2020-04-25,3,43,8.5,55 - 59 years,55,59,508722
London,E12000007,2020-04-25,1,38,9.4,60 - 64 years,60,64,405576
London,E12000007,2020-04-25,7,62,19.5,65 - 69 years,65,69,318142
London,E12000007,2020-04-25,5,76,27.1,70 - 74 years,70,74,280432
London,E12000007,2020-04-25,11,88,44.8,75 - 79 years,75,79,196419
London,E12000007,2020-04-25,11,82,54.3,80 - 84 years,80,84,150980
London,E12000007,2020-04-25,8,97,103.4,85 - 89 years,85,89,93808
London,E12000007,2020-04-25,8,107,182.4,90+ years,90,90,58672
London,E12000007,2020-04-24,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-24,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-24,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2020-04-24,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2020-04-24,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-24,0,4,0.5,25 - 29 years,25,29,757848
London,E12000007,2020-04-24,0,1,0.1,30 - 34 years,30,34,822084
London,E12000007,2020-04-24,0,3,0.4,35 - 39 years,35,39,779934
London,E12000007,2020-04-24,0,6,0.9,40 - 44 years,40,44,677463
London,E12000007,2020-04-24,1,11,1.8,45 - 49 years,45,49,598535
London,E12000007,2020-04-24,4,27,4.7,50 - 54 years,50,54,569938
London,E12000007,2020-04-24,5,50,9.8,55 - 59 years,55,59,508722
London,E12000007,2020-04-24,4,40,9.9,60 - 64 years,60,64,405576
London,E12000007,2020-04-24,8,68,21.4,65 - 69 years,65,69,318142
London,E12000007,2020-04-24,6,82,29.2,70 - 74 years,70,74,280432
London,E12000007,2020-04-24,12,87,44.3,75 - 79 years,75,79,196419
London,E12000007,2020-04-24,8,95,62.9,80 - 84 years,80,84,150980
London,E12000007,2020-04-24,14,106,113,85 - 89 years,85,89,93808
London,E12000007,2020-04-24,13,120,204.5,90+ years,90,90,58672
London,E12000007,2020-04-23,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-23,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-23,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2020-04-23,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2020-04-23,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-23,0,5,0.7,25 - 29 years,25,29,757848
London,E12000007,2020-04-23,0,2,0.2,30 - 34 years,30,34,822084
London,E12000007,2020-04-23,2,3,0.4,35 - 39 years,35,39,779934
London,E12000007,2020-04-23,2,7,1,40 - 44 years,40,44,677463
London,E12000007,2020-04-23,1,14,2.3,45 - 49 years,45,49,598535
London,E12000007,2020-04-23,1,27,4.7,50 - 54 years,50,54,569938
London,E12000007,2020-04-23,3,51,10,55 - 59 years,55,59,508722
London,E12000007,2020-04-23,8,43,10.6,60 - 64 years,60,64,405576
London,E12000007,2020-04-23,4,76,23.9,65 - 69 years,65,69,318142
London,E12000007,2020-04-23,11,90,32.1,70 - 74 years,70,74,280432
London,E12000007,2020-04-23,13,88,44.8,75 - 79 years,75,79,196419
London,E12000007,2020-04-23,7,101,66.9,80 - 84 years,80,84,150980
London,E12000007,2020-04-23,16,106,113,85 - 89 years,85,89,93808
London,E12000007,2020-04-23,12,122,207.9,90+ years,90,90,58672
London,E12000007,2020-04-22,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-22,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-22,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2020-04-22,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2020-04-22,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-22,0,6,0.8,25 - 29 years,25,29,757848
London,E12000007,2020-04-22,1,4,0.5,30 - 34 years,30,34,822084
London,E12000007,2020-04-22,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2020-04-22,2,7,1,40 - 44 years,40,44,677463
London,E12000007,2020-04-22,2,14,2.3,45 - 49 years,45,49,598535
London,E12000007,2020-04-22,5,31,5.4,50 - 54 years,50,54,569938
London,E12000007,2020-04-22,13,56,11,55 - 59 years,55,59,508722
London,E12000007,2020-04-22,4,42,10.4,60 - 64 years,60,64,405576
London,E12000007,2020-04-22,9,86,27,65 - 69 years,65,69,318142
London,E12000007,2020-04-22,12,99,35.3,70 - 74 years,70,74,280432
London,E12000007,2020-04-22,15,91,46.3,75 - 79 years,75,79,196419
London,E12000007,2020-04-22,14,113,74.8,80 - 84 years,80,84,150980
London,E12000007,2020-04-22,15,113,120.5,85 - 89 years,85,89,93808
London,E12000007,2020-04-22,18,130,221.6,90+ years,90,90,58672
London,E12000007,2020-04-21,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-21,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-21,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2020-04-21,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2020-04-21,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-21,1,6,0.8,25 - 29 years,25,29,757848
London,E12000007,2020-04-21,0,3,0.4,30 - 34 years,30,34,822084
London,E12000007,2020-04-21,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2020-04-21,2,8,1.2,40 - 44 years,40,44,677463
London,E12000007,2020-04-21,0,14,2.3,45 - 49 years,45,49,598535
London,E12000007,2020-04-21,10,34,6,50 - 54 years,50,54,569938
London,E12000007,2020-04-21,6,53,10.4,55 - 59 years,55,59,508722
London,E12000007,2020-04-21,9,54,13.3,60 - 64 years,60,64,405576
London,E12000007,2020-04-21,11,92,28.9,65 - 69 years,65,69,318142
London,E12000007,2020-04-21,14,99,35.3,70 - 74 years,70,74,280432
London,E12000007,2020-04-21,10,97,49.4,75 - 79 years,75,79,196419
London,E12000007,2020-04-21,15,124,82.1,80 - 84 years,80,84,150980
London,E12000007,2020-04-21,9,119,126.9,85 - 89 years,85,89,93808
London,E12000007,2020-04-21,18,126,214.8,90+ years,90,90,58672
London,E12000007,2020-04-20,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-20,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-20,1,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2020-04-20,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2020-04-20,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-20,1,6,0.8,25 - 29 years,25,29,757848
London,E12000007,2020-04-20,0,3,0.4,30 - 34 years,30,34,822084
London,E12000007,2020-04-20,0,2,0.3,35 - 39 years,35,39,779934
London,E12000007,2020-04-20,0,10,1.5,40 - 44 years,40,44,677463
London,E12000007,2020-04-20,3,15,2.5,45 - 49 years,45,49,598535
London,E12000007,2020-04-20,1,30,5.3,50 - 54 years,50,54,569938
London,E12000007,2020-04-20,9,56,11,55 - 59 years,55,59,508722
London,E12000007,2020-04-20,8,54,13.3,60 - 64 years,60,64,405576
London,E12000007,2020-04-20,11,98,30.8,65 - 69 years,65,69,318142
London,E12000007,2020-04-20,12,97,34.6,70 - 74 years,70,74,280432
London,E12000007,2020-04-20,7,109,55.5,75 - 79 years,75,79,196419
London,E12000007,2020-04-20,12,122,80.8,80 - 84 years,80,84,150980
London,E12000007,2020-04-20,14,139,148.2,85 - 89 years,85,89,93808
London,E12000007,2020-04-20,18,127,216.5,90+ years,90,90,58672
London,E12000007,2020-04-19,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-19,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-19,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2020-04-19,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2020-04-19,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-19,0,5,0.7,25 - 29 years,25,29,757848
London,E12000007,2020-04-19,0,4,0.5,30 - 34 years,30,34,822084
London,E12000007,2020-04-19,0,2,0.3,35 - 39 years,35,39,779934
London,E12000007,2020-04-19,0,11,1.6,40 - 44 years,40,44,677463
London,E12000007,2020-04-19,2,15,2.5,45 - 49 years,45,49,598535
London,E12000007,2020-04-19,2,33,5.8,50 - 54 years,50,54,569938
London,E12000007,2020-04-19,4,62,12.2,55 - 59 years,55,59,508722
London,E12000007,2020-04-19,4,56,13.8,60 - 64 years,60,64,405576
London,E12000007,2020-04-19,12,110,34.6,65 - 69 years,65,69,318142
London,E12000007,2020-04-19,16,104,37.1,70 - 74 years,70,74,280432
London,E12000007,2020-04-19,20,121,61.6,75 - 79 years,75,79,196419
London,E12000007,2020-04-19,15,137,90.7,80 - 84 years,80,84,150980
London,E12000007,2020-04-19,21,155,165.2,85 - 89 years,85,89,93808
London,E12000007,2020-04-19,20,127,216.5,90+ years,90,90,58672
London,E12000007,2020-04-18,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-18,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-18,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2020-04-18,0,1,0.2,15 - 19 years,15,19,474456
London,E12000007,2020-04-18,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-18,2,5,0.7,25 - 29 years,25,29,757848
London,E12000007,2020-04-18,0,4,0.5,30 - 34 years,30,34,822084
London,E12000007,2020-04-18,1,3,0.4,35 - 39 years,35,39,779934
London,E12000007,2020-04-18,0,12,1.8,40 - 44 years,40,44,677463
London,E12000007,2020-04-18,2,14,2.3,45 - 49 years,45,49,598535
London,E12000007,2020-04-18,4,37,6.5,50 - 54 years,50,54,569938
London,E12000007,2020-04-18,10,70,13.8,55 - 59 years,55,59,508722
London,E12000007,2020-04-18,3,61,15,60 - 64 years,60,64,405576
London,E12000007,2020-04-18,13,111,34.9,65 - 69 years,65,69,318142
London,E12000007,2020-04-18,11,108,38.5,70 - 74 years,70,74,280432
London,E12000007,2020-04-18,10,123,62.6,75 - 79 years,75,79,196419
London,E12000007,2020-04-18,24,157,104,80 - 84 years,80,84,150980
London,E12000007,2020-04-18,17,165,175.9,85 - 89 years,85,89,93808
London,E12000007,2020-04-18,21,124,211.3,90+ years,90,90,58672
London,E12000007,2020-04-17,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-17,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-17,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2020-04-17,0,2,0.4,15 - 19 years,15,19,474456
London,E12000007,2020-04-17,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-17,1,3,0.4,25 - 29 years,25,29,757848
London,E12000007,2020-04-17,1,6,0.7,30 - 34 years,30,34,822084
London,E12000007,2020-04-17,0,3,0.4,35 - 39 years,35,39,779934
London,E12000007,2020-04-17,1,17,2.5,40 - 44 years,40,44,677463
London,E12000007,2020-04-17,4,17,2.8,45 - 49 years,45,49,598535
London,E12000007,2020-04-17,4,41,7.2,50 - 54 years,50,54,569938
London,E12000007,2020-04-17,6,70,13.8,55 - 59 years,55,59,508722
London,E12000007,2020-04-17,7,68,16.8,60 - 64 years,60,64,405576
London,E12000007,2020-04-17,16,120,37.7,65 - 69 years,65,69,318142
London,E12000007,2020-04-17,14,104,37.1,70 - 74 years,70,74,280432
London,E12000007,2020-04-17,13,139,70.8,75 - 79 years,75,79,196419
London,E12000007,2020-04-17,14,157,104,80 - 84 years,80,84,150980
London,E12000007,2020-04-17,14,169,180.2,85 - 89 years,85,89,93808
London,E12000007,2020-04-17,15,125,213,90+ years,90,90,58672
London,E12000007,2020-04-16,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-16,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-16,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2020-04-16,0,2,0.4,15 - 19 years,15,19,474456
London,E12000007,2020-04-16,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-16,1,2,0.3,25 - 29 years,25,29,757848
London,E12000007,2020-04-16,2,6,0.7,30 - 34 years,30,34,822084
London,E12000007,2020-04-16,0,3,0.4,35 - 39 years,35,39,779934
London,E12000007,2020-04-16,2,17,2.5,40 - 44 years,40,44,677463
London,E12000007,2020-04-16,1,16,2.7,45 - 49 years,45,49,598535
London,E12000007,2020-04-16,5,47,8.2,50 - 54 years,50,54,569938
London,E12000007,2020-04-16,8,72,14.2,55 - 59 years,55,59,508722
London,E12000007,2020-04-16,7,76,18.7,60 - 64 years,60,64,405576
London,E12000007,2020-04-16,14,120,37.7,65 - 69 years,65,69,318142
London,E12000007,2020-04-16,20,115,41,70 - 74 years,70,74,280432
London,E12000007,2020-04-16,16,145,73.8,75 - 79 years,75,79,196419
London,E12000007,2020-04-16,19,169,111.9,80 - 84 years,80,84,150980
London,E12000007,2020-04-16,23,183,195.1,85 - 89 years,85,89,93808
London,E12000007,2020-04-16,20,132,225,90+ years,90,90,58672
London,E12000007,2020-04-15,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-15,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-15,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2020-04-15,0,2,0.4,15 - 19 years,15,19,474456
London,E12000007,2020-04-15,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-15,0,1,0.1,25 - 29 years,25,29,757848
London,E12000007,2020-04-15,0,4,0.5,30 - 34 years,30,34,822084
London,E12000007,2020-04-15,0,5,0.6,35 - 39 years,35,39,779934
London,E12000007,2020-04-15,3,15,2.2,40 - 44 years,40,44,677463
London,E12000007,2020-04-15,2,21,3.5,45 - 49 years,45,49,598535
London,E12000007,2020-04-15,8,49,8.6,50 - 54 years,50,54,569938
London,E12000007,2020-04-15,10,77,15.1,55 - 59 years,55,59,508722
London,E12000007,2020-04-15,16,83,20.5,60 - 64 years,60,64,405576
London,E12000007,2020-04-15,15,126,39.6,65 - 69 years,65,69,318142
London,E12000007,2020-04-15,12,114,40.7,70 - 74 years,70,74,280432
London,E12000007,2020-04-15,21,152,77.4,75 - 79 years,75,79,196419
London,E12000007,2020-04-15,25,191,126.5,80 - 84 years,80,84,150980
London,E12000007,2020-04-15,21,185,197.2,85 - 89 years,85,89,93808
London,E12000007,2020-04-15,14,142,242,90+ years,90,90,58672
London,E12000007,2020-04-14,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-14,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-14,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2020-04-14,0,2,0.4,15 - 19 years,15,19,474456
London,E12000007,2020-04-14,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-14,1,1,0.1,25 - 29 years,25,29,757848
London,E12000007,2020-04-14,0,4,0.5,30 - 34 years,30,34,822084
London,E12000007,2020-04-14,1,6,0.8,35 - 39 years,35,39,779934
London,E12000007,2020-04-14,4,13,1.9,40 - 44 years,40,44,677463
London,E12000007,2020-04-14,1,23,3.8,45 - 49 years,45,49,598535
London,E12000007,2020-04-14,6,52,9.1,50 - 54 years,50,54,569938
London,E12000007,2020-04-14,9,77,15.1,55 - 59 years,55,59,508722
London,E12000007,2020-04-14,9,81,20,60 - 64 years,60,64,405576
London,E12000007,2020-04-14,17,127,39.9,65 - 69 years,65,69,318142
London,E12000007,2020-04-14,12,128,45.6,70 - 74 years,70,74,280432
London,E12000007,2020-04-14,22,167,85,75 - 79 years,75,79,196419
London,E12000007,2020-04-14,13,210,139.1,80 - 84 years,80,84,150980
London,E12000007,2020-04-14,29,202,215.3,85 - 89 years,85,89,93808
London,E12000007,2020-04-14,19,158,269.3,90+ years,90,90,58672
London,E12000007,2020-04-13,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-13,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-13,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2020-04-13,0,2,0.4,15 - 19 years,15,19,474456
London,E12000007,2020-04-13,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-13,0,1,0.1,25 - 29 years,25,29,757848
London,E12000007,2020-04-13,1,5,0.6,30 - 34 years,30,34,822084
London,E12000007,2020-04-13,0,7,0.9,35 - 39 years,35,39,779934
London,E12000007,2020-04-13,1,10,1.5,40 - 44 years,40,44,677463
London,E12000007,2020-04-13,3,28,4.7,45 - 49 years,45,49,598535
London,E12000007,2020-04-13,4,51,8.9,50 - 54 years,50,54,569938
London,E12000007,2020-04-13,15,80,15.7,55 - 59 years,55,59,508722
London,E12000007,2020-04-13,10,91,22.4,60 - 64 years,60,64,405576
London,E12000007,2020-04-13,23,126,39.6,65 - 69 years,65,69,318142
London,E12000007,2020-04-13,19,154,54.9,70 - 74 years,70,74,280432
London,E12000007,2020-04-13,19,173,88.1,75 - 79 years,75,79,196419
London,E12000007,2020-04-13,27,235,155.6,80 - 84 years,80,84,150980
London,E12000007,2020-04-13,30,209,222.8,85 - 89 years,85,89,93808
London,E12000007,2020-04-13,18,157,267.6,90+ years,90,90,58672
London,E12000007,2020-04-12,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-12,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-12,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2020-04-12,1,2,0.4,15 - 19 years,15,19,474456
London,E12000007,2020-04-12,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2020-04-12,0,1,0.1,25 - 29 years,25,29,757848
London,E12000007,2020-04-12,0,4,0.5,30 - 34 years,30,34,822084
London,E12000007,2020-04-12,1,7,0.9,35 - 39 years,35,39,779934
London,E12000007,2020-04-12,1,10,1.5,40 - 44 years,40,44,677463
London,E12000007,2020-04-12,1,27,4.5,45 - 49 years,45,49,598535
London,E12000007,2020-04-12,6,56,9.8,50 - 54 years,50,54,569938
London,E12000007,2020-04-12,12,71,14,55 - 59 years,55,59,508722
London,E12000007,2020-04-12,9,91,22.4,60 - 64 years,60,64,405576
London,E12000007,2020-04-12,13,130,40.9,65 - 69 years,65,69,318142
London,E12000007,2020-04-12,20,155,55.3,70 - 74 years,70,74,280432
London,E12000007,2020-04-12,22,183,93.2,75 - 79 years,75,79,196419
London,E12000007,2020-04-12,35,245,162.3,80 - 84 years,80,84,150980
London,E12000007,2020-04-12,31,213,227.1,85 - 89 years,85,89,93808
London,E12000007,2020-04-12,17,161,274.4,90+ years,90,90,58672
London,E12000007,2020-04-11,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2020-04-11,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2020-04-11,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2020-04-11,1,1,0.2,15 - 19 years,15,19,474456
London,E12000007,2020-04-11,0,1,0.2,20 - 24 years,20,24,556594
London,E12000007,2020-04-11,0,1,0.1,25 - 29 years,25,29,757848
London,E12000007,2020-04-11,2,4,0.5,30 - 34 years,30,34,822084
London,E12000007,2020-04-11,1,7,0.9,35 - 39 years,35,39,779934
London,E12000007,2020-04-11,5,11,1.6,40 - 44 years,40,44,677463
London,E12000007,2020-04-11,5,30,5,45 - 49 years,45,49,598535
London,E12000007,2020-04-11,8,55,9.7,50 - 54 years,50,54,569938
