regionCode,regionName,UtlaCode,UtlaName,LtlaCode,LtlaName,areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E12000007,London,E09000014,Haringey,E09000014,Haringey,E02000427,Harringay Ladder South,msoa,12/10/2022,62.8,59.2,43.8
E12000007,London,E09000014,Haringey,E09000014,Haringey,E02000428,Harringay Warehouse District & Vartry,msoa,12/10/2022,59.7,54.9,34
E12000007,London,E09000014,Haringey,E09000014,Haringey,E02000429,Crouch End West,msoa,12/10/2022,79.7,77,64.3
E12000007,London,E09000014,Haringey,E09000014,Haringey,E02000430,Crouch End East,msoa,12/10/2022,75.8,72.9,59
E12000007,London,E09000014,Haringey,E09000014,Haringey,E02000431,Highgate East,msoa,12/10/2022,79.8,76.9,63.7
E12000007,London,E09000014,Haringey,E09000014,Haringey,E02000432,Stroud Green,msoa,12/10/2022,68.3,65.9,52.8
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000433,Stanmore Park,msoa,12/10/2022,76.1,72.7,59.2
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000434,Canons Park,msoa,12/10/2022,69.9,66.6,52.4
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000435,Stanmore Uxbridge Road,msoa,12/10/2022,73.6,70.6,55.6
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000436,Hatch End North,msoa,12/10/2022,86.8,84.2,72
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000437,Harrow Weald,msoa,12/10/2022,74,70.5,54.6
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000438,Hatch End South,msoa,12/10/2022,77.2,73.8,57.3
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000439,Edgware West,msoa,12/10/2022,61.6,57.9,40.4
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000440,Belmont,msoa,12/10/2022,74.8,71.6,57.8
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000441,Pinner Green,msoa,12/10/2022,79.9,76.6,61.3
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000442,Queensbury East,msoa,12/10/2022,59.1,55.7,40.3
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000443,Wealdstone North,msoa,12/10/2022,65.1,60.4,41.7
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000444,Queensbury West,msoa,12/10/2022,67.1,63.6,49.1
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000445,Wealdstone South,msoa,12/10/2022,65,60.8,43.4
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000447,Headstone Lane,msoa,12/10/2022,78.5,75,58.2
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000448,Pinner Central,msoa,12/10/2022,85.1,82.2,69.4
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000449,Kenton East,msoa,12/10/2022,64.4,60.9,46.7
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000451,North Harrow,msoa,12/10/2022,82.1,79.5,65.2
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000452,Greenhill North,msoa,12/10/2022,62.9,57.9,40
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000453,Pinner Road,msoa,12/10/2022,70.1,65.9,49.4
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000454,Pinner South,msoa,12/10/2022,84.8,82,67.7
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000455,Greenhill South,msoa,12/10/2022,69.1,64,47.8
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000456,West Harrow,msoa,12/10/2022,71.8,68.8,52.4
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000457,Rayners Lane North,msoa,12/10/2022,77.3,73.8,57.8
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000459,South Harrow,msoa,12/10/2022,69.6,65.1,46.2
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000460,Newton Farm,msoa,12/10/2022,71.1,66.9,45.1
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000461,Harrow-on-the-Hill,msoa,12/10/2022,70.3,65.5,46.6
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000462,Alexandra Park,msoa,12/10/2022,70.3,66.1,47
E12000007,London,E09000015,Harrow,E09000015,Harrow,E02000463,Earlsmead,msoa,12/10/2022,71.9,67.7,47.1
E12000007,London,E09000016,Havering,E09000016,Havering,E02000464,Dagnam Park & Noak Hill,msoa,12/10/2022,73.5,69.6,48.2
E12000007,London,E09000016,Havering,E09000016,Havering,E02000465,Petersfield Avenue & Duck Wood,msoa,12/10/2022,69.7,65.9,46.1
E12000007,London,E09000016,Havering,E09000016,Havering,E02000466,Havering-atte-Bower & Chase Cross,msoa,12/10/2022,74.9,71.1,51.8
E12000007,London,E09000016,Havering,E09000016,Havering,E02000467,Harold Hill East,msoa,12/10/2022,67.3,62,40.9
E12000007,London,E09000016,Havering,E09000016,Havering,E02000468,Collier Row & Park Farm,msoa,12/10/2022,76.3,73,54
E12000007,London,E09000016,Havering,E09000016,Havering,E02000469,Harold Hill West,msoa,12/10/2022,71.4,67.8,47.8
E12000007,London,E09000016,Havering,E09000016,Havering,E02000470,Harold Park & Harold Wood,msoa,12/10/2022,80.2,77.1,61.6
E12000007,London,E09000016,Havering,E09000016,Havering,E02000471,Rise Park,msoa,12/10/2022,84.7,82.3,66.7
E12000007,London,E09000016,Havering,E09000016,Havering,E02000472,Romford North,msoa,12/10/2022,79.2,76,57.3
E12000007,London,E09000016,Havering,E09000016,Havering,E02000473,Ardleigh Green,msoa,12/10/2022,82.2,79.5,62.5
E12000007,London,E09000016,Havering,E09000016,Havering,E02000474,Romford North West,msoa,12/10/2022,75.2,71.4,52.4
E12000007,London,E09000016,Havering,E09000016,Havering,E02000475,Gidea Park,msoa,12/10/2022,82.8,80.6,65.5
E12000007,London,E09000016,Havering,E09000016,Havering,E02000476,Central Romford,msoa,12/10/2022,71.7,67.6,48.1
E12000007,London,E09000016,Havering,E09000016,Havering,E02000477,Romford East,msoa,12/10/2022,84.9,82.5,67.4
E12000007,London,E09000016,Havering,E09000016,Havering,E02000478,Emerson Park,msoa,12/10/2022,88.1,86.2,72.1
E12000007,London,E09000016,Havering,E09000016,Havering,E02000479,Romford South,msoa,12/10/2022,72.2,68.8,50.5
E12000007,London,E09000016,Havering,E09000016,Havering,E02000480,Rush Green,msoa,12/10/2022,71,66.6,46.2
E12000007,London,E09000016,Havering,E09000016,Havering,E02000481,Cranham East,msoa,12/10/2022,85.7,83,68.2
E12000007,London,E09000016,Havering,E09000016,Havering,E02000482,Upminster North & Cranham West,msoa,12/10/2022,89.4,87.4,74
E12000007,London,E09000016,Havering,E09000016,Havering,E02000483,Hornchurch,msoa,12/10/2022,83.1,80.5,65.1
E12000007,London,E09000016,Havering,E09000016,Havering,E02000484,Hylands,msoa,12/10/2022,83.3,80.4,63.1
E12000007,London,E09000016,Havering,E09000016,Havering,E02000485,Upminster Bridge,msoa,12/10/2022,83.5,80.5,64.7
E12000007,London,E09000016,Havering,E09000016,Havering,E02000486,Elm Park East,msoa,12/10/2022,83.7,81.4,65.8
E12000007,London,E09000016,Havering,E09000016,Havering,E02000487,Upminster South & Corbets Tey,msoa,12/10/2022,89.4,87.9,74.6
E12000007,London,E09000016,Havering,E09000016,Havering,E02000488,Hacton,msoa,12/10/2022,86.6,84.3,69.9
E12000007,London,E09000016,Havering,E09000016,Havering,E02000489,Elm Park West,msoa,12/10/2022,78.5,75.5,57.2
E12000007,London,E09000016,Havering,E09000016,Havering,E02000490,South Hornchurch,msoa,12/10/2022,78.1,74.8,55.6
E12000007,London,E09000016,Havering,E09000016,Havering,E02000491,Hornchurch Marshes,msoa,12/10/2022,73,68.8,45.8
E12000007,London,E09000016,Havering,E09000016,Havering,E02000492,Rainham East & Wennington,msoa,12/10/2022,81.4,78.2,60.8
E12000007,London,E09000016,Havering,E09000016,Havering,E02000493,Rainham West,msoa,12/10/2022,71.8,67.7,46.2
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000494,Ducks Hill,msoa,12/10/2022,82.4,79.8,68.4
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000495,Northwood,msoa,12/10/2022,74.4,70.9,56.6
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000496,Harefield,msoa,12/10/2022,81.7,78.2,63.7
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000497,Northwood Hills,msoa,12/10/2022,81.6,78.6,64.4
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000498,West Ruislip North,msoa,12/10/2022,84.6,81.6,68.1
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000499,Eastcote,msoa,12/10/2022,85.2,82.6,69.2
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000500,Ruislip,msoa,12/10/2022,83.6,81.1,67.7
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000501,Ruislip Manor,msoa,12/10/2022,84.5,82,67.7
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000502,West Ruislip South,msoa,12/10/2022,79.3,76.5,61.1
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000503,Ruislip Gardens,msoa,12/10/2022,83.8,81,65.9
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000504,Ickenham,msoa,12/10/2022,87.3,85,72.1
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000506,Uxbridge Common & Swakeleys,msoa,12/10/2022,84.7,82.3,67.7
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000507,Hillingdon North East,msoa,12/10/2022,79.3,76,57.5
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000508,Uxbridge Central & Brunel,msoa,12/10/2022,68,62.9,45.4
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000509,Uxbridge West,msoa,12/10/2022,59.2,53.8,36.4
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000510,Hillingdon South,msoa,12/10/2022,77.4,73.6,54.8
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000511,Charville,msoa,12/10/2022,77,72.8,50.7
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000512,Hillingdon Heath,msoa,12/10/2022,72.5,67.7,46.3
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000513,Yeading North,msoa,12/10/2022,69.7,63.9,40.2
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000514,Yeading West,msoa,12/10/2022,71.4,66,42.6
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000515,Yiewsley West,msoa,12/10/2022,70,65.5,45.1
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000516,Yeading Brookside,msoa,12/10/2022,70.7,65.4,41.8
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000517,Hayes End,msoa,12/10/2022,70.5,65.6,43.1
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000518,Yiewsley East,msoa,12/10/2022,74.5,70.4,48.8
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000519,Hayes Town North,msoa,12/10/2022,71.5,66.5,41.9
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000520,Hayes Town & Lake Farm,msoa,12/10/2022,68.9,63.6,38.9
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000521,West Drayton East,msoa,12/10/2022,68.5,63.5,41.1
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000522,West Drayton West,msoa,12/10/2022,70.5,66.4,47.1
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000523,Hayes South,msoa,12/10/2022,67.9,62.5,38.2
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000524,"Heathrow, Hardmonsworth & Sipson",msoa,12/10/2022,57.1,50,32.3
E12000007,London,E09000017,Hillingdon,E09000017,Hillingdon,E02000525,Harlington & Cranford Cross,msoa,12/10/2022,68.6,63.9,39.9
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000526,Chiswick North East,msoa,12/10/2022,75.5,72.2,59.1
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000528,Brentford East,msoa,12/10/2022,70.7,66.1,47.8
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000529,Heston North,msoa,12/10/2022,72.3,66.6,41.7
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000530,North Hyde & North Cranford,msoa,12/10/2022,69.4,62.9,36.8
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000531,Brentford Central,msoa,12/10/2022,73.2,69.5,52
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000532,Chiswick South East,msoa,12/10/2022,75.8,72.8,59.2
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000533,Chiswick South West,msoa,12/10/2022,76.4,73.3,59
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000534,Brentford West & Osterley Park,msoa,12/10/2022,72.3,68.8,51.2
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000535,Heston West,msoa,12/10/2022,71,66.3,42.8
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000536,Heston Central & Lampton West,msoa,12/10/2022,69.2,64.5,42.5
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000537,Osterley & Lampton East,msoa,12/10/2022,65,60.7,42.6
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000538,Cranford,msoa,12/10/2022,69.1,64.5,38.4
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000539,Syon Green,msoa,12/10/2022,74.7,70.3,52.5
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000540,Spring Grove,msoa,12/10/2022,67.8,63.5,43.8
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000541,Hounslow Meadows,msoa,12/10/2022,66,61.2,39
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000542,Hounslow West,msoa,12/10/2022,64.7,60,38.5
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000543,Hounslow High Street,msoa,12/10/2022,62.5,57.4,37.7
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000544,Hounslow East,msoa,12/10/2022,74.5,71.1,52.9
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000545,Isleworth & Ivybridge,msoa,12/10/2022,73.8,69.4,51
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000546,Hounslow Heath,msoa,12/10/2022,69.7,64.6,41.7
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000547,North Feltham & Hatton,msoa,12/10/2022,70.4,65.7,45.3
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000548,Bedfont,msoa,12/10/2022,70.8,66.3,45.5
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000549,Feltham East,msoa,12/10/2022,70.3,65.3,46.9
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000550,Feltham Central,msoa,12/10/2022,67.8,62.7,42.9
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000551,Hanworth North,msoa,12/10/2022,72,66.9,45
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000552,Lower Feltham,msoa,12/10/2022,68.9,64.5,45.4
E12000007,London,E09000018,Hounslow,E09000018,Hounslow,E02000553,Hanworth South,msoa,12/10/2022,76.7,72.1,51.2
E12000007,London,E09000019,Islington,E09000019,Islington,E02000554,Highcroft & Holly Park,msoa,12/10/2022,65.8,61.3,44.7
E12000007,London,E09000019,Islington,E09000019,Islington,E02000555,Archway East,msoa,12/10/2022,69.3,65.8,49.4
E12000007,London,E09000019,Islington,E09000019,Islington,E02000556,Tollington,msoa,12/10/2022,65.8,62,47.7
E12000007,London,E09000019,Islington,E09000019,Islington,E02000557,Archway West,msoa,12/10/2022,68.9,65.3,49.8
E12000007,London,E09000019,Islington,E09000019,Islington,E02000558,Finsbury Park West,msoa,12/10/2022,61,56.1,36.5
E12000007,London,E09000019,Islington,E09000019,Islington,E02000559,Gillespie Road,msoa,12/10/2022,72,68.8,54.7
E12000007,London,E09000019,Islington,E09000019,Islington,E02000560,Holloway Nag's Head,msoa,12/10/2022,63.9,59.9,44.6
E12000007,London,E09000019,Islington,E09000019,Islington,E02000561,Tufnell Park East,msoa,12/10/2022,69.8,65.6,53.9
E12000007,London,E09000019,Islington,E09000019,Islington,E02000562,Highbury,msoa,12/10/2022,71,67.5,52.1
E12000007,London,E09000019,Islington,E09000019,Islington,E02000563,Hilldrop,msoa,12/10/2022,65.7,61.3,44.2
E12000007,London,E09000019,Islington,E09000019,Islington,E02000564,Lower Holloway,msoa,12/10/2022,65.7,59.6,43.8
E12000007,London,E09000019,Islington,E09000019,Islington,E02000565,Newington Green,msoa,12/10/2022,65.2,60.7,44.2
E12000007,London,E09000019,Islington,E09000019,Islington,E02000566,Highbury Fields,msoa,12/10/2022,70.6,67.2,53.7
E12000007,London,E09000019,Islington,E09000019,Islington,E02000567,Canonbury East & Mildmay Park,msoa,12/10/2022,70.6,66.8,51.9
E12000007,London,E09000019,Islington,E09000019,Islington,E02000568,Caledonian Road,msoa,12/10/2022,60.4,53.7,36.9
E12000007,London,E09000019,Islington,E09000019,Islington,E02000569,Islington North & Canonbury West,msoa,12/10/2022,68.7,64.5,49.8
E12000007,London,E09000019,Islington,E09000019,Islington,E02000570,Barnsbury East,msoa,12/10/2022,70.2,66.6,54.6
E12000007,London,E09000019,Islington,E09000019,Islington,E02000571,Islington East & Arlington,msoa,12/10/2022,68.1,64.1,49.1
E12000007,London,E09000019,Islington,E09000019,Islington,E02000572,Barnsbury West,msoa,12/10/2022,61.5,54.7,37.6
E12000007,London,E09000019,Islington,E09000019,Islington,E02000573,Angel,msoa,12/10/2022,66.7,62.3,49.2
E12000007,London,E09000019,Islington,E09000019,Islington,E02000574,King's Cross & Pentonville,msoa,12/10/2022,58.8,52.6,39.9
E12000007,London,E09000019,Islington,E09000019,Islington,E02000575,Clerkenwell,msoa,12/10/2022,60.8,53.6,39.8
E12000007,London,E09000019,Islington,E09000019,Islington,E02000576,Old Street & St Luke's,msoa,12/10/2022,62.8,56,39.2
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000577,Golborne & Swinbrook,msoa,12/10/2022,59.4,54.5,35
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000578,Ladbroke Grove,msoa,12/10/2022,62.7,58.7,40.2
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000579,North Kensington,msoa,12/10/2022,65.2,61.4,45.2
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000580,Portobello,msoa,12/10/2022,61.2,57.4,40.6
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000581,Notting Dale,msoa,12/10/2022,62.3,58.8,40.4
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000582,Notting Hill Gate,msoa,12/10/2022,64.7,59.9,46.2
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000583,Notting Hill West,msoa,12/10/2022,68.7,64.8,50.8
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000584,Notting Hill South,msoa,12/10/2022,68.3,63.5,49.3
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000585,Holland Park,msoa,12/10/2022,63.2,58.8,43.9
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000586,Queen's Gate,msoa,12/10/2022,60.4,53.3,39.2
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000587,Kensington Abingdon,msoa,12/10/2022,64.6,59.5,45.4
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000588,Hans Town,msoa,12/10/2022,61,55.3,41
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000589,Kensington Gardens,msoa,12/10/2022,56.3,49.9,36.3
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000590,Brompton,msoa,12/10/2022,65.1,59.3,44.3
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000591,Earl's Court,msoa,12/10/2022,58.7,52.8,37.1
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000592,South Kensington,msoa,12/10/2022,61.8,55.6,42.1
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000593,West Brompton,msoa,12/10/2022,60.9,56,42.3
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000594,Chelsea Manor & Royal Hospital,msoa,12/10/2022,69.7,65.2,51.9
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000595,Chelsea Riverside East,msoa,12/10/2022,69.2,63.8,49.5
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000596,Fulham Road,msoa,12/10/2022,66.8,61.7,47.3
E12000007,London,E09000020,Kensington and Chelsea,E09000020,Kensington and Chelsea,E02000597,Chelsea Riverside West,msoa,12/10/2022,65.8,61.4,43.4
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000598,Tudor Drive,msoa,12/10/2022,82.1,79.2,64.4
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000599,Kingston Vale & Coombe Hill,msoa,12/10/2022,72.3,68.4,54.2
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000600,Kingston Hill,msoa,12/10/2022,70.6,66.6,52.7
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000601,Kingston North,msoa,12/10/2022,71,67.6,53.8
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000602,Kingston East & Norbiton West,msoa,12/10/2022,68.4,63.2,47.7
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000603,Norbiton East,msoa,12/10/2022,73.3,68.7,51.8
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000604,New Malden East,msoa,12/10/2022,77.6,74.2,59.6
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000605,New Malden West,msoa,12/10/2022,80.6,77.5,63.7
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000606,Kingston Riverside,msoa,12/10/2022,68.9,64.7,51.2
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000607,Berrylands North,msoa,12/10/2022,75.3,71.1,58.1
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000608,Surbiton North,msoa,12/10/2022,73.1,69.7,56.5
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000609,Malden Manor,msoa,12/10/2022,79.6,76.3,60.3
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000610,Surbiton South,msoa,12/10/2022,78.6,75.4,62.6
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000611,Berrylands South,msoa,12/10/2022,87,84.4,70
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000612,Motspur Park,msoa,12/10/2022,84.2,81.6,67.7
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000613,Southborough,msoa,12/10/2022,83,80.2,65.5
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000614,Tolworth,msoa,12/10/2022,76.8,73.1,55.3
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000615,Hook,msoa,12/10/2022,82.8,79.4,63.5
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000616,Chessington North,msoa,12/10/2022,85.2,82.8,67
E12000007,London,E09000021,Kingston upon Thames,E09000021,Kingston upon Thames,E02000617,Chessington South & Malden Rushett,msoa,12/10/2022,82,78.3,62.1
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000619,Lambeth Walk & North Kennington,msoa,12/10/2022,66.1,62.5,46.6
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000620,Kennington West & Vauxhall North,msoa,12/10/2022,66.6,61.9,46.9
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000621,Vauxhall South,msoa,12/10/2022,64.4,57.4,42.4
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000622,Oval,msoa,12/10/2022,65.2,61.6,47.6
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000623,Stockwell North,msoa,12/10/2022,63.4,59.7,43.2
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000624,Stockwell East,msoa,12/10/2022,64.8,61.5,47.5
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000625,Stockwell West,msoa,12/10/2022,61.5,57.6,40.8
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000626,Loughborough Road,msoa,12/10/2022,57.9,53.9,36
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000627,Stockwell South,msoa,12/10/2022,63.4,59.7,45.3
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000628,Brixton North,msoa,12/10/2022,60,55.9,39.2
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000629,Clapham North,msoa,12/10/2022,69.8,66.4,53.6
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000630,Clapham Old Town,msoa,12/10/2022,70,67,54.7
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000631,Herne Hill East,msoa,12/10/2022,71.5,68.4,54
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000632,Acre Lane,msoa,12/10/2022,68.7,65.8,54.5
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000633,Brixton Central,msoa,12/10/2022,63.8,60,45
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000634,Clapham Common North,msoa,12/10/2022,65.1,61.8,48
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000635,Poets' Corner & Brockwell Park,msoa,12/10/2022,69.2,65.7,51.5
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000636,Clapham South,msoa,12/10/2022,74.4,71.4,59.6
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000637,Brixton Hill East,msoa,12/10/2022,70.1,67.2,52.8
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000638,Brixton Hill West,msoa,12/10/2022,64.7,61.2,45.6
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000639,Clapham Park East & Streatham Hill North,msoa,12/10/2022,63.7,59.9,42
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000640,Clapham Park West,msoa,12/10/2022,73.1,70.4,57.5
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000641,Tulse Hill,msoa,12/10/2022,61.4,56.9,38.5
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000642,West Dulwich,msoa,12/10/2022,72.8,69.5,55.6
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000643,Streatham Hill,msoa,12/10/2022,69.2,65.6,49.8
